,inningNumber,oversActual,pitchLine,pitchLength,isFour,isSix,isWicket,byes,legbyes,wides,noballs,run,totalRuns,totalWickets,shotType,time_of_day,Ground Name,Batsman_Name,Batsman_Role,Batsman_Batting_Style,Batsman_Playing_Role,Bowler_Name,Bowler_Role,Bowler_Bowling_Style,Bowler_Playing_Role
15721,2,17.6,0,2,False,False,False,0,0,0,0,0,99,9,4,2,14,65,2,0,3,102,1,6,3
15722,2,18.1,1,1,False,False,False,0,0,0,0,0,99,9,4,2,14,64,2,1,3,248,1,13,3
15723,2,18.2,2,4,False,False,False,0,0,0,0,0,99,9,0,2,14,64,2,1,3,248,1,13,3
15724,2,18.3,1,0,False,False,False,0,0,0,0,0,99,9,12,2,14,64,2,1,3,248,1,13,3
15725,2,18.4,2,2,False,False,False,0,0,0,0,0,99,9,8,2,14,64,2,1,3,248,1,13,3
15726,2,18.5,0,2,False,False,False,0,0,1,0,1,99,9,7,2,14,64,2,1,3,248,1,13,3
15727,2,18.5,2,2,False,False,False,0,0,0,0,0,100,9,8,2,14,64,2,1,3,248,1,13,3
15728,2,18.6,1,4,False,False,False,0,0,0,0,1,100,9,4,2,14,64,2,1,3,248,1,13,3
15729,2,1.1,2,4,True,False,False,0,0,0,0,4,0,1,1,2,14,50,2,1,9,246,1,1,3
15730,2,1.2,0,4,False,False,False,0,0,0,0,0,4,1,3,2,14,50,2,1,9,246,1,1,3
15731,2,1.3,2,2,False,False,True,0,0,0,0,0,4,1,0,2,14,50,2,1,9,246,1,1,3
15732,2,1.4,2,4,False,False,False,0,0,0,0,1,4,2,4,2,14,172,2,0,2,246,1,1,3
15733,2,1.5,1,4,False,False,False,0,0,0,0,0,5,2,1,2,14,96,2,1,0,246,1,1,3
15734,2,1.6,1,2,False,False,True,0,0,0,0,0,5,2,19,2,14,96,2,1,0,246,1,1,3
15735,2,2.1,2,4,False,False,False,0,0,0,0,0,5,3,3,2,14,172,2,0,2,248,1,13,3
15736,2,2.2,2,4,False,False,False,0,0,0,0,0,5,3,3,2,14,172,2,0,2,248,1,13,3
15737,2,2.3,2,2,False,False,False,0,0,0,0,0,5,3,3,2,14,172,2,0,2,248,1,13,3
15738,2,2.4,2,2,False,False,False,0,0,0,0,1,5,3,4,2,14,172,2,0,2,248,1,13,3
15739,2,2.5,2,4,False,False,False,0,0,0,0,0,6,3,3,2,14,274,5,0,7,248,1,13,3
15740,2,2.6,2,2,False,False,False,0,0,0,0,0,6,3,18,2,14,274,5,0,7,248,1,13,3
15741,2,19.1,2,4,False,False,False,0,0,0,0,1,101,9,1,2,14,64,2,1,3,102,1,6,3
15742,2,19.2,2,2,False,False,True,0,0,0,0,0,102,9,16,2,14,65,2,0,3,102,1,6,3
15743,2,3.1,2,4,False,False,False,0,0,0,0,2,6,3,11,2,14,172,2,0,2,246,1,1,3
15744,2,3.2,2,4,False,False,False,0,0,0,0,0,8,3,3,2,14,172,2,0,2,246,1,1,3
15745,2,3.3,2,2,False,False,True,0,0,0,0,0,8,3,18,2,14,172,2,0,2,246,1,1,3
15746,2,3.4,0,3,False,False,False,0,0,0,0,0,8,4,6,2,14,60,2,1,4,246,1,1,3
15747,2,3.5,2,2,False,False,False,0,0,0,0,0,8,4,3,2,14,60,2,1,4,246,1,1,3
15748,2,3.6,2,4,False,False,False,0,0,0,0,0,8,4,3,2,14,60,2,1,4,246,1,1,3
15749,2,4.1,2,3,False,False,False,0,0,0,0,0,8,4,22,2,14,274,5,0,7,143,1,8,3
15750,2,4.2,2,4,False,False,False,0,0,0,0,0,8,4,0,2,14,274,5,0,7,143,1,8,3
15751,2,4.3,2,3,False,True,False,0,0,0,0,6,8,4,1,2,14,274,5,0,7,143,1,8,3
15752,2,4.4,2,2,True,False,False,0,0,0,0,4,14,4,0,2,14,274,5,0,7,143,1,8,3
15753,2,4.5,2,4,False,False,False,0,0,0,0,1,18,4,19,2,14,274,5,0,7,143,1,8,3
15754,2,4.6,0,2,False,False,False,0,0,1,0,1,19,4,7,2,14,60,2,1,4,143,1,8,3
15755,2,4.6,2,0,False,False,False,0,0,0,0,0,20,4,12,2,14,60,2,1,4,143,1,8,3
15756,2,5.1,2,4,False,False,False,0,0,0,0,0,20,4,3,2,14,274,5,0,7,246,1,1,3
15757,2,5.2,2,4,False,False,False,0,0,0,0,1,20,4,1,2,14,274,5,0,7,246,1,1,3
15758,2,5.3,2,2,False,False,False,0,0,0,0,0,21,4,0,2,14,60,2,1,4,246,1,1,3
15759,2,5.4,2,2,False,False,False,0,0,0,0,0,21,4,3,2,14,60,2,1,4,246,1,1,3
15760,2,5.5,2,3,False,False,False,0,0,0,0,3,21,4,11,2,14,60,2,1,4,246,1,1,3
15761,2,5.6,2,4,False,False,False,0,0,0,0,0,24,4,3,2,14,274,5,0,7,246,1,1,3
15762,2,6.1,0,4,False,False,True,0,0,0,0,0,24,4,11,2,14,60,2,1,4,157,1,18,4
15763,2,6.2,2,0,True,False,False,0,0,0,0,4,24,5,18,2,14,210,2,1,0,157,1,18,4
15764,2,6.3,1,2,False,False,False,0,0,0,0,0,28,5,3,2,14,210,2,1,0,157,1,18,4
15765,2,6.4,1,2,False,False,False,0,0,0,0,0,28,5,3,2,14,210,2,1,0,157,1,18,4
15766,2,6.5,2,2,False,False,False,0,0,0,0,1,28,5,21,2,14,210,2,1,0,157,1,18,4
15767,2,6.6,2,4,False,False,False,0,0,0,0,1,29,5,4,2,14,274,5,0,7,157,1,18,4
15768,2,7.1,2,4,False,True,False,0,0,0,0,6,30,5,16,2,14,274,5,0,7,102,1,6,3
15769,2,7.2,2,4,False,False,False,0,0,0,0,1,36,5,1,2,14,274,5,0,7,102,1,6,3
15770,2,7.3,2,2,False,False,False,0,0,0,0,0,37,5,4,2,14,210,2,1,0,102,1,6,3
15771,2,7.4,1,2,False,False,False,0,0,0,0,1,37,5,17,2,14,210,2,1,0,102,1,6,3
15772,2,7.5,2,4,True,False,False,0,0,0,0,4,38,5,1,2,14,274,5,0,7,102,1,6,3
15773,2,7.6,1,4,False,False,False,0,0,0,0,1,42,5,4,2,14,274,5,0,7,102,1,6,3
15774,2,8.1,1,0,False,False,False,0,0,0,0,1,43,5,4,2,14,274,5,0,7,157,1,18,4
15775,2,8.2,4,1,True,False,False,0,0,0,0,4,44,5,0,2,14,210,2,1,0,157,1,18,4
15776,2,8.3,2,2,False,False,False,0,0,0,0,0,48,5,0,2,14,210,2,1,0,157,1,18,4
15777,2,8.4,2,4,False,False,False,0,0,0,0,1,48,5,1,2,14,210,2,1,0,157,1,18,4
15778,2,8.5,2,4,False,False,False,0,0,0,0,2,49,5,4,2,14,274,5,0,7,157,1,18,4
15779,2,8.6,2,2,False,False,False,0,0,0,0,1,51,5,4,2,14,274,5,0,7,157,1,18,4
15780,1,0.1,2,2,False,False,False,0,0,0,0,0,0,0,6,0,3,262,2,0,7,204,1,1,3
15781,1,0.2,4,2,False,False,False,0,0,0,0,0,0,0,6,0,3,262,2,0,7,204,1,1,3
15782,1,0.3,1,2,False,False,False,0,0,0,0,0,0,0,12,0,3,262,2,0,7,204,1,1,3
15783,1,0.4,1,2,True,False,False,0,0,0,0,4,0,0,4,0,3,262,2,0,7,204,1,1,3
15784,1,0.5,2,2,False,False,False,0,0,0,0,0,4,0,12,0,3,262,2,0,7,204,1,1,3
15785,1,0.6,2,2,False,False,False,0,0,0,0,1,4,0,4,0,3,262,2,0,7,204,1,1,3
15786,1,9.1,2,2,False,False,False,0,0,0,0,1,59,2,19,0,3,331,2,0,0,34,1,8,0
15787,1,9.2,2,2,False,False,False,0,0,0,0,0,60,2,1,0,3,262,2,0,7,34,1,8,0
15788,1,9.3,2,4,False,False,False,0,0,0,0,0,60,2,12,0,3,262,2,0,7,34,1,8,0
15789,1,9.4,4,0,False,False,False,0,0,0,0,1,60,2,0,0,3,262,2,0,7,34,1,8,0
15790,1,9.5,2,2,False,False,False,0,0,0,0,1,61,2,1,0,3,331,2,0,0,34,1,8,0
15791,1,9.6,2,0,False,False,False,0,0,0,0,1,62,2,0,0,3,262,2,0,7,34,1,8,0
15792,1,10.1,1,2,False,False,False,0,0,0,0,1,63,2,8,0,3,262,2,0,7,256,1,15,0
15793,1,10.2,0,2,False,False,False,0,0,0,0,2,64,2,16,0,3,331,2,0,0,256,1,15,0
15795,1,10.4,2,0,True,False,False,0,0,0,0,4,67,2,15,0,3,262,2,0,7,256,1,15,0
15796,1,10.5,2,2,False,False,False,0,0,0,0,1,71,2,4,0,3,262,2,0,7,256,1,15,0
15797,1,10.6,0,0,False,False,False,0,0,0,0,2,72,2,8,0,3,331,2,0,0,256,1,15,0
15798,1,11.1,2,0,True,False,False,0,0,0,0,4,74,2,0,0,3,262,2,0,7,251,1,9,3
15799,1,11.2,1,4,False,False,False,0,0,0,0,2,78,2,11,0,3,262,2,0,7,251,1,9,3
15800,1,11.3,2,2,False,False,False,0,0,0,0,2,80,2,19,0,3,262,2,0,7,251,1,9,3
15801,1,11.4,2,0,False,False,False,0,0,0,0,1,82,2,0,0,3,262,2,0,7,251,1,9,3
15802,1,11.5,1,4,False,False,False,0,0,0,0,1,83,2,1,0,3,331,2,0,0,251,1,9,3
15803,1,11.6,2,2,False,False,False,0,0,0,0,1,84,2,19,0,3,262,2,0,7,251,1,9,3
15804,1,12.1,1,1,False,False,False,0,0,0,0,0,85,2,15,0,3,262,2,0,7,220,1,18,5
15805,1,12.2,1,0,False,False,False,0,0,0,0,0,85,2,4,0,3,262,2,0,7,220,1,18,5
15806,1,12.3,2,2,False,False,False,0,0,0,0,0,85,2,2,0,3,262,2,0,7,220,1,18,5
15807,1,12.4,1,1,False,False,False,0,0,0,0,1,85,2,8,0,3,262,2,0,7,220,1,18,5
15808,1,12.5,1,2,False,False,True,0,0,0,0,0,86,2,17,0,3,331,2,0,0,220,1,18,5
15809,1,12.6,2,0,False,False,False,0,0,0,0,1,86,3,0,0,3,27,2,0,0,220,1,18,5
15810,1,13.1,1,5,False,False,False,0,0,0,0,1,87,3,19,0,3,27,2,0,0,240,1,16,2
15811,1,13.2,0,0,False,False,False,0,0,0,0,1,88,3,4,0,3,262,2,0,7,240,1,16,2
15812,1,13.3,0,0,True,False,False,0,0,0,0,4,89,3,21,0,3,27,2,0,0,240,1,16,2
15813,1,13.4,2,2,False,False,False,0,0,0,0,1,93,3,0,0,3,27,2,0,0,240,1,16,2
15814,1,13.5,1,0,False,False,False,0,0,0,0,1,94,3,4,0,3,262,2,0,7,240,1,16,2
15815,1,13.6,2,2,False,False,False,0,0,0,0,0,95,3,3,0,3,27,2,0,0,240,1,16,2
15816,1,14.1,2,0,False,False,False,0,0,0,0,1,95,3,8,0,3,262,2,0,7,220,1,18,5
15817,1,14.2,2,0,False,False,False,0,0,0,0,1,96,3,8,0,3,27,2,0,0,220,1,18,5
15818,1,14.3,2,2,False,False,False,0,0,0,0,1,97,3,8,0,3,262,2,0,7,220,1,18,5
15819,1,14.4,1,2,False,False,False,0,0,0,0,2,98,3,4,0,3,27,2,0,0,220,1,18,5
15820,1,14.5,2,0,False,False,False,0,0,0,0,1,100,3,17,0,3,27,2,0,0,220,1,18,5
15821,1,14.6,0,0,False,False,False,0,0,1,0,1,101,3,6,0,3,262,2,0,7,220,1,18,5
15822,1,14.6,1,0,False,False,False,0,0,0,0,1,102,3,20,0,3,262,2,0,7,220,1,18,5
15823,1,15.1,2,0,False,True,False,0,0,0,0,6,103,3,16,0,3,262,2,0,7,34,1,8,0
15824,1,15.2,2,4,True,False,False,0,0,0,0,4,109,3,11,0,3,262,2,0,7,34,1,8,0
15825,1,15.3,2,4,False,False,False,0,0,0,0,1,113,3,16,0,3,262,2,0,7,34,1,8,0
15826,1,15.4,2,2,False,False,False,0,0,0,0,1,114,3,2,0,3,27,2,0,0,34,1,8,0
15827,1,15.5,2,1,True,False,False,0,0,0,0,4,115,3,18,0,3,262,2,0,7,34,1,8,0
15828,1,15.6,1,2,False,False,False,0,0,0,0,1,119,3,8,0,3,262,2,0,7,34,1,8,0
15829,1,16.1,1,1,False,False,False,0,0,0,0,2,120,3,18,0,3,262,2,0,7,240,1,16,2
15830,1,16.2,1,0,False,False,True,0,0,0,0,0,122,3,16,0,3,262,2,0,7,240,1,16,2
15831,1,16.3,2,0,False,False,False,0,0,0,0,1,122,4,8,0,3,247,2,1,5,240,1,16,2
15832,1,16.4,1,0,False,False,False,0,0,0,0,1,123,4,4,0,3,27,2,0,0,240,1,16,2
15833,1,16.5,2,2,False,False,False,0,0,0,0,1,124,4,8,0,3,247,2,1,5,240,1,16,2
15834,1,16.6,2,2,False,False,False,0,0,0,0,1,125,4,12,0,3,27,2,0,0,240,1,16,2
15835,1,17.1,1,4,False,False,False,0,0,1,0,1,126,4,6,0,3,27,2,0,0,204,1,1,3
15836,1,17.1,1,4,False,False,False,0,0,0,0,1,127,4,1,0,3,27,2,0,0,204,1,1,3
15837,1,17.2,4,0,False,False,False,0,0,0,0,0,128,4,0,0,3,247,2,1,5,204,1,1,3
15838,1,17.3,2,2,False,False,False,0,0,0,0,0,128,4,15,0,3,247,2,1,5,204,1,1,3
15839,1,17.4,4,0,False,False,False,0,0,0,0,0,128,4,0,0,3,247,2,1,5,204,1,1,3
15840,1,17.5,1,0,False,False,False,0,0,0,0,1,128,4,8,0,3,247,2,1,5,204,1,1,3
15841,1,17.6,4,0,False,False,False,0,0,0,0,2,129,4,18,0,3,27,2,0,0,204,1,1,3
15842,1,18.1,2,1,False,False,False,0,0,0,0,1,131,4,16,0,3,247,2,1,5,240,1,16,2
15843,1,18.2,1,1,False,False,False,0,0,0,0,1,132,4,16,0,3,27,2,0,0,240,1,16,2
15844,1,18.3,1,2,False,False,False,0,0,0,0,2,133,4,17,0,3,247,2,1,5,240,1,16,2
15845,1,18.4,1,2,False,False,False,0,0,0,0,1,135,4,16,0,3,247,2,1,5,240,1,16,2
15846,1,18.5,1,0,False,True,False,0,0,0,0,6,136,4,17,0,3,27,2,0,0,240,1,16,2
15847,1,18.6,0,0,False,False,False,0,0,0,0,1,142,4,0,0,3,27,2,0,0,240,1,16,2
15848,1,1.1,2,0,True,False,False,0,0,0,0,4,5,0,8,0,3,262,2,0,7,37,1,9,3
15849,1,1.2,0,2,False,False,False,0,0,0,0,1,9,0,4,0,3,262,2,0,7,37,1,9,3
15850,1,1.3,1,4,False,False,False,0,0,0,0,0,10,0,12,0,3,343,2,0,2,37,1,9,3
15851,1,1.4,2,2,False,False,True,0,0,0,0,0,10,0,12,0,3,343,2,0,2,37,1,9,3
15852,1,1.5,2,4,True,False,False,0,0,0,0,4,10,1,1,0,3,199,5,1,9,37,1,9,3
15853,1,1.6,2,2,False,False,False,0,0,0,0,0,14,1,6,0,3,199,5,1,9,37,1,9,3
15854,1,2.1,2,2,False,False,False,0,0,0,0,0,14,1,1,0,3,262,2,0,7,251,1,9,3
15855,1,2.2,1,2,False,False,False,0,0,0,0,0,14,1,12,0,3,262,2,0,7,251,1,9,3
15856,1,2.3,0,4,False,False,False,0,0,0,0,2,14,1,4,0,3,262,2,0,7,251,1,9,3
15857,1,2.4,2,0,False,False,False,0,0,0,0,1,16,1,8,0,3,262,2,0,7,251,1,9,3
15858,1,2.5,1,2,False,False,False,0,0,0,0,0,17,1,3,0,3,199,5,1,9,251,1,9,3
15859,1,2.6,2,4,False,False,False,0,0,0,0,0,17,1,2,0,3,199,5,1,9,251,1,9,3
15860,1,19.1,1,4,False,False,False,0,0,1,0,1,143,4,11,0,3,27,2,0,0,204,1,1,3
15861,1,19.1,2,3,False,False,False,0,0,0,0,3,144,4,13,0,3,27,2,0,0,204,1,1,3
15862,1,19.2,4,0,False,False,True,0,0,0,0,0,147,4,19,0,3,247,2,1,5,204,1,1,3
15864,1,19.4,0,0,False,False,True,0,0,0,0,1,148,5,8,0,3,27,2,0,0,204,1,1,3
15865,1,19.5,2,0,False,False,False,0,0,0,0,1,149,6,8,0,3,378,2,1,5,204,1,1,3
15866,1,19.6,1,1,False,False,True,0,0,0,0,0,150,6,4,0,3,27,2,0,0,204,1,1,3
15867,1,3.1,2,4,False,False,False,0,0,0,0,1,17,1,4,0,3,262,2,0,7,204,1,1,3
15868,1,3.2,1,4,False,False,False,0,0,0,0,0,18,1,19,0,3,199,5,1,9,204,1,1,3
15869,1,3.3,1,4,False,False,False,0,0,0,0,0,18,1,19,0,3,199,5,1,9,204,1,1,3
15870,1,3.4,2,2,False,False,False,0,0,0,0,1,18,1,0,0,3,199,5,1,9,204,1,1,3
15871,1,3.5,2,0,False,False,False,0,0,0,0,1,19,1,8,0,3,262,2,0,7,204,1,1,3
15872,1,3.6,1,4,True,False,False,0,0,0,0,4,20,1,1,0,3,199,5,1,9,204,1,1,3
15873,1,4.1,1,2,False,False,False,0,0,0,0,1,24,1,4,0,3,262,2,0,7,251,1,9,3
15874,1,4.2,2,2,False,False,False,0,0,0,0,1,25,1,19,0,3,199,5,1,9,251,1,9,3
15875,1,4.3,2,0,False,False,False,0,0,0,0,2,26,1,0,0,3,262,2,0,7,251,1,9,3
15876,1,4.4,1,2,False,False,False,0,0,0,0,0,28,1,12,0,3,262,2,0,7,251,1,9,3
15877,1,4.5,1,0,False,False,False,0,0,0,0,0,28,1,3,0,3,262,2,0,7,251,1,9,3
15878,1,4.6,1,4,False,False,False,0,0,0,0,0,28,1,1,0,3,262,2,0,7,251,1,9,3
15879,1,5.1,2,4,True,False,False,0,0,0,0,4,28,1,1,0,3,199,5,1,9,37,1,9,3
15880,1,5.2,2,0,False,False,False,0,0,0,0,0,32,1,0,0,3,199,5,1,9,37,1,9,3
15881,1,5.3,2,2,False,False,True,0,0,0,0,0,32,1,16,0,3,199,5,1,9,37,1,9,3
15882,1,5.4,2,0,False,False,False,0,0,0,0,0,32,2,8,0,3,331,2,0,0,37,1,9,3
15883,1,5.5,1,4,False,False,False,0,0,0,0,0,32,2,2,0,3,331,2,0,0,37,1,9,3
15884,1,5.6,2,0,False,False,False,0,0,0,0,0,32,2,8,0,3,331,2,0,0,37,1,9,3
15885,1,6.1,1,0,False,False,False,0,0,0,0,1,32,2,8,0,3,262,2,0,7,240,1,16,2
15886,1,6.2,1,0,False,False,False,0,0,0,0,1,33,2,8,0,3,331,2,0,0,240,1,16,2
15887,1,6.3,2,0,False,False,False,0,0,0,0,1,34,2,8,0,3,262,2,0,7,240,1,16,2
15888,1,6.4,2,0,False,False,False,0,0,0,0,1,35,2,8,0,3,331,2,0,0,240,1,16,2
15889,1,6.5,2,0,False,False,False,0,0,0,0,1,36,2,0,0,3,262,2,0,7,240,1,16,2
15890,1,6.6,2,0,True,False,False,0,0,0,0,4,37,2,18,0,3,331,2,0,0,240,1,16,2
15891,1,7.1,2,4,False,False,False,0,0,0,0,1,41,2,11,0,3,262,2,0,7,34,1,8,0
15892,1,7.2,2,4,False,False,False,0,0,0,0,2,42,2,19,0,3,331,2,0,0,34,1,8,0
15893,1,7.3,1,0,False,False,False,0,0,0,0,1,44,2,4,0,3,331,2,0,0,34,1,8,0
15894,1,7.4,2,4,False,False,False,0,0,0,0,1,45,2,19,0,3,262,2,0,7,34,1,8,0
15895,1,7.5,0,2,False,False,False,0,0,1,0,1,46,2,6,0,3,331,2,0,0,34,1,8,0
15896,1,7.5,2,4,False,False,False,0,0,0,0,1,47,2,11,0,3,331,2,0,0,34,1,8,0
15897,1,7.6,2,4,True,False,False,0,0,0,0,4,48,2,11,0,3,262,2,0,7,34,1,8,0
15898,1,8.1,1,0,False,False,False,0,0,0,0,2,52,2,0,0,3,331,2,0,0,256,1,15,0
15899,1,8.2,2,4,False,False,False,0,0,0,0,1,54,2,11,0,3,331,2,0,0,256,1,15,0
15900,1,8.3,2,2,False,False,False,0,0,0,0,1,55,2,8,0,3,262,2,0,7,256,1,15,0
15901,1,8.4,1,2,False,False,False,0,0,0,0,1,56,2,4,0,3,331,2,0,0,256,1,15,0
15902,1,8.5,1,2,False,False,False,0,0,0,0,1,57,2,4,0,3,262,2,0,7,256,1,15,0
15903,1,8.6,1,2,False,False,False,0,0,0,0,1,58,2,4,0,3,331,2,0,0,256,1,15,0
15904,2,0.1,2,2,False,False,False,0,0,0,0,0,0,0,6,0,3,372,2,1,0,254,1,8,3
15905,2,0.2,4,2,True,False,False,0,0,0,0,4,0,0,1,0,3,372,2,1,0,254,1,8,3
15906,2,0.3,2,4,False,False,True,0,0,0,0,0,4,0,11,0,3,372,2,1,0,254,1,8,3
15907,2,0.4,0,2,False,False,False,0,0,0,0,0,4,1,4,0,3,201,2,0,7,254,1,8,3
15908,2,0.5,1,4,False,False,False,0,0,0,0,0,4,1,3,0,3,201,2,0,7,254,1,8,3
15909,2,0.6,0,4,False,False,False,0,1,0,0,1,4,1,7,0,3,201,2,0,7,254,1,8,3
15910,2,9.1,4,2,False,False,False,0,0,0,0,1,55,4,1,0,3,303,5,1,9,100,1,9,3
15911,2,9.2,2,0,False,False,False,0,0,0,0,1,56,4,8,0,3,311,2,0,5,100,1,9,3
15912,2,9.3,2,4,False,False,False,0,0,0,0,2,57,4,11,0,3,303,5,1,9,100,1,9,3
15913,2,9.4,1,2,False,False,False,0,0,0,0,1,59,4,4,0,3,303,5,1,9,100,1,9,3
15914,2,9.5,1,4,True,False,False,0,0,0,0,4,60,4,11,0,3,311,2,0,5,100,1,9,3
15915,2,9.6,1,4,False,False,False,0,0,0,0,0,64,4,11,0,3,311,2,0,5,100,1,9,3
15916,2,10.1,1,0,False,False,False,0,0,0,0,1,64,4,8,0,3,303,5,1,9,180,1,15,5
15917,2,10.2,2,2,False,False,False,0,0,0,0,0,65,4,15,0,3,311,2,0,5,180,1,15,5
15918,2,10.3,2,2,False,False,False,0,0,0,0,1,65,4,8,0,3,311,2,0,5,180,1,15,5
15919,2,10.4,2,0,False,False,False,0,0,0,0,1,66,4,0,0,3,303,5,1,9,180,1,15,5
15920,2,10.5,1,0,False,False,False,0,0,0,0,1,67,4,8,0,3,311,2,0,5,180,1,15,5
15921,2,10.6,1,2,False,False,False,0,0,0,0,1,68,4,4,0,3,303,5,1,9,180,1,15,5
15922,2,11.1,2,4,False,False,False,0,0,0,0,0,69,4,16,0,3,303,5,1,9,254,1,8,3
15923,2,11.2,2,4,False,False,True,0,0,0,0,0,69,4,19,0,3,303,5,1,9,254,1,8,3
15924,2,11.3,1,3,False,False,False,0,0,0,0,0,69,5,6,0,3,299,2,0,0,254,1,8,3
15925,2,11.4,2,4,False,False,False,0,0,0,0,0,69,5,1,0,3,299,2,0,0,254,1,8,3
15926,2,11.5,1,4,False,False,False,0,0,0,0,0,69,5,6,0,3,299,2,0,0,254,1,8,3
15927,2,11.6,1,2,False,False,False,0,0,0,0,0,69,5,12,0,3,299,2,0,0,254,1,8,3
15928,2,12.1,1,2,False,False,False,0,0,0,0,1,69,5,8,0,3,311,2,0,5,180,1,15,5
15929,2,12.2,2,2,False,False,False,0,0,0,0,0,70,5,12,0,3,299,2,0,0,180,1,15,5
15930,2,12.3,2,2,True,False,False,0,0,0,0,4,70,5,1,0,3,299,2,0,0,180,1,15,5
15931,2,12.4,2,0,False,False,False,0,0,0,0,0,74,5,8,0,3,299,2,0,0,180,1,15,5
15932,2,12.5,2,0,False,False,False,0,0,0,0,0,74,5,8,0,3,299,2,0,0,180,1,15,5
15933,2,12.6,1,2,False,True,False,0,0,0,0,6,74,5,21,0,3,299,2,0,0,180,1,15,5
15934,2,13.1,2,2,False,False,False,0,0,0,0,1,80,5,19,0,3,311,2,0,5,184,1,1,3
15935,2,13.2,2,2,False,False,False,0,0,0,0,0,81,5,4,0,3,299,2,0,0,184,1,1,3
15936,2,13.3,2,3,False,False,False,0,0,0,0,0,81,5,6,0,3,299,2,0,0,184,1,1,3
15937,2,13.4,2,2,False,False,False,0,0,0,0,1,81,5,12,0,3,299,2,0,0,184,1,1,3
15938,2,13.5,1,2,False,False,False,0,0,0,0,1,82,5,4,0,3,311,2,0,5,184,1,1,3
15939,2,13.6,2,4,False,False,False,0,0,0,0,1,83,5,16,0,3,299,2,0,0,184,1,1,3
15940,2,14.1,2,2,True,False,False,0,0,0,0,4,84,5,21,0,3,299,2,0,0,233,1,18,0
15941,2,14.2,2,0,False,False,False,0,0,0,0,1,88,5,8,0,3,299,2,0,0,233,1,18,0
15942,2,14.3,1,0,False,False,False,0,0,0,0,2,89,5,4,0,3,311,2,0,5,233,1,18,0
15943,2,14.4,1,2,False,False,False,0,0,0,0,2,91,5,21,0,3,311,2,0,5,233,1,18,0
15944,2,14.5,1,2,False,False,False,0,0,0,0,2,93,5,4,0,3,311,2,0,5,233,1,18,0
15945,2,14.6,2,2,False,False,False,0,0,0,0,0,95,5,17,0,3,311,2,0,5,233,1,18,0
15946,2,15.1,1,3,False,False,False,0,0,0,0,1,95,5,11,0,3,299,2,0,0,254,1,8,3
15947,2,15.2,0,2,False,False,False,0,0,0,0,1,96,5,8,0,3,311,2,0,5,254,1,8,3
15948,2,15.3,1,2,False,False,False,0,0,0,0,2,97,5,4,0,3,299,2,0,0,254,1,8,3
15949,2,15.4,1,5,False,False,False,0,0,0,0,1,99,5,8,0,3,299,2,0,0,254,1,8,3
15950,2,15.5,0,1,True,False,False,0,0,0,0,4,100,5,19,0,3,311,2,0,5,254,1,8,3
15951,2,15.6,0,1,False,False,False,0,0,0,0,1,104,5,8,0,3,311,2,0,5,254,1,8,3
15952,2,16.1,2,2,False,False,False,0,0,0,0,1,105,5,8,0,3,311,2,0,5,184,1,1,3
15953,2,16.2,2,2,False,False,False,0,0,0,0,1,106,5,4,0,3,299,2,0,0,184,1,1,3
15954,2,16.3,2,2,False,False,False,0,0,0,0,2,107,5,8,0,3,311,2,0,5,184,1,1,3
15955,2,16.4,2,4,False,False,False,0,0,0,0,1,109,5,11,0,3,311,2,0,5,184,1,1,3
15956,2,16.5,2,2,False,False,False,0,0,0,0,1,110,5,4,0,3,299,2,0,0,184,1,1,3
15957,2,16.6,1,4,False,False,False,0,0,0,0,0,111,5,1,0,3,311,2,0,5,184,1,1,3
15958,2,17.1,0,5,False,False,False,0,0,0,0,1,111,5,4,0,3,299,2,0,0,100,1,9,3
15959,2,17.2,3,0,False,False,False,0,0,1,0,1,112,5,6,0,3,311,2,0,5,100,1,9,3
15960,2,17.2,2,2,False,False,False,0,0,0,0,2,113,5,1,0,3,311,2,0,5,100,1,9,3
15961,2,17.3,1,1,False,False,False,0,0,0,0,1,115,5,4,0,3,311,2,0,5,100,1,9,3
15962,2,17.4,0,5,False,False,False,0,0,0,0,1,116,5,4,0,3,299,2,0,0,100,1,9,3
15963,2,17.5,1,0,True,False,False,0,0,0,0,4,117,5,0,0,3,311,2,0,5,100,1,9,3
15964,2,17.6,0,3,True,False,False,0,0,0,0,4,121,5,11,0,3,311,2,0,5,100,1,9,3
15965,2,18.1,4,2,False,False,False,0,0,0,0,1,125,5,16,0,3,299,2,0,0,233,1,18,0
15966,2,18.2,2,2,False,False,False,0,0,0,0,2,126,5,11,0,3,311,2,0,5,233,1,18,0
15967,2,18.3,1,2,True,False,False,0,0,0,0,4,128,5,0,0,3,311,2,0,5,233,1,18,0
15968,2,18.4,2,2,False,False,True,0,0,0,0,0,132,5,0,0,3,311,2,0,5,233,1,18,0
15969,2,18.5,2,2,False,False,False,0,0,0,0,1,132,6,16,0,3,299,2,0,0,233,1,18,0
15970,2,18.6,2,2,False,False,False,0,0,0,0,2,133,6,0,0,3,42,2,1,0,233,1,18,0
15971,2,1.1,1,2,False,False,False,0,0,0,0,0,5,1,3,0,3,201,2,0,7,100,1,9,3
15972,2,1.2,1,2,False,False,False,0,0,0,0,1,5,1,4,0,3,201,2,0,7,100,1,9,3
15973,2,1.3,0,4,False,False,False,0,0,1,0,1,6,1,7,0,3,78,2,0,5,100,1,9,3
